"SURVEY_ID","CUSTOMER_ID","PRODUCT_ID","SURVEY_DATE","SURVEY_CHANNEL","SURVEY_VERSION","COMPLETION_STATUS","CUSTOMER_AGE_RANGE","CUSTOMER_GENDER","CUSTOMER_LOCATION","CUSTOMER_SEGMENT","PRODUCT_NAME","PRODUCT_CATEGORY","PRODUCT_SUBCATEGORY","PRODUCT_PRICE","PURCHASE_DATE","OVERALL_SATISFACTION","PRODUCT_QUALITY_RATING","VALUE_FOR_MONEY_RATING","DELIVERY_RATING","CUSTOMER_SERVICE_RATING","EASE_OF_USE_RATING","NPS_SCORE","WOULD_RECOMMEND","WOULD_PURCHASE_AGAIN","MEETS_EXPECTATIONS","REVIEW_TEXT","POSITIVE_FEEDBACK","NEGATIVE_FEEDBACK","IMPROVEMENT_SUGGESTIONS","ADDITIONAL_COMMENTS","TIME_TO_COMPLETE_SECONDS","SURVEY_SOURCE"
"SUR0081","CUST0081","PROD031","2024-11-23 20:03:00","web","v2.1","completed","45-54","Male","Tucson, AZ","returning","Fast and Free High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-11-21",2.0,1.0,2.0,2.0,2.0,2.0,6.0,False,False,False,"Not worth it. uncomfortable material and poor value.","","Doesn't meet expectations","Better quality control","",138,"app_notification"
"SUR0082","CUST0082","PROD032","2024-10-20 10:33:00","mobile","v2.1","completed","45-54","Male","Miami, FL","vip","Bowline Short 8""","Men's Bottoms","Shorts",78.0,"2024-09-26",2.0,3.0,1.0,3.0,1.0,2.0,4.0,False,False,False,"Very disappointed. falls apart quickly and waste of money.","","Poor value for money","More size options","Not impressed",135,"post_purchase"
"SUR0083","CUST0083","PROD033","2024-08-19 10:57:00","email","v2.1","abandoned","45-54","Female","Omaha, NE","vip","Engineered Warmth Half Zip","Men's Outerwear","Pullovers",128.0,"2024-08-01","","","","","","","","","","","","","","","",29,"post_purchase"
"SUR0084","CUST0084","PROD034","2024-03-21 19:45:00","web","v2.1","completed","25-34","Male","Tucson, AZ","returning","City Excursion Hoodie","Men's Outerwear","Hoodies",148.0,"2024-03-13",5.0,4.0,4.0,5.0,5.0,5.0,10.0,True,True,True,"Perfect for casual outings! amazing quality and fits perfectly.","Amazing comfort and style","","","Perfect for my lifestyle",550,"email_campaign"
"SUR0085","CUST0085","PROD035","2024-09-26 14:49:00","web","v2.1","partial","55-64","Female","Dallas, TX","vip","Swiftly Tech Long Sleeve 2.0","Women's Tops","Shirts",88.0,"2024-09-04",4.0,5.0,"",3.0,"",3.0,"",True,True,True,"","Great design and functionality","","","",40,"app_notification"
"SUR0086","CUST0086","PROD036","2024-05-08 11:40:00","web","v2.1","abandoned","35-44","Female","Raleigh, NC","vip","Fundamental T-Shirt","Men's Tops","Shirts",58.0,"2024-04-19","","","","","","","","","","","","","","","",19,"email_campaign"
"SUR0087","CUST0087","PROD037","2024-03-28 18:39:00","web","v2.1","completed","55-64","Male","Kansas City, MO","new","Energy Bra High Neck","Women's Intimates","Sports Bras",58.0,"2024-03-07",5.0,5.0,5.0,4.0,5.0,5.0,10.0,True,True,True,"These are amazing! So comfortable and perfect for travel.","Great design and functionality","","","",369,"post_purchase"
"SUR0088","CUST0088","PROD038","2024-09-04 11:51:00","web","v2.1","completed","45-54","Male","Baltimore, MD","new","City Adventurer Backpack 17L","Accessories","Bags",148.0,"2024-08-21",4.0,3.0,3.0,5.0,3.0,4.0,8.0,True,True,True,"Best accessorie ever! durable construction and so comfortable.","Perfect for active lifestyle","","Maybe a softer fabric version","",168,"app_notification"
"SUR0089","CUST0089","PROD039","2024-06-12 11:29:00","web","v2.1","completed","35-44","Male","San Francisco, CA","returning","Align Ribbed High-Rise Pant 25""","Women's Bottoms","Leggings",138.0,"2024-05-30",5.0,5.0,3.0,4.0,5.0,5.0,9.0,True,True,True,"Perfect for gym sessions! comfortable all day and fits perfectly.","Exceeded all expectations","","","",375,"website_popup"
"SUR0090","CUST0090","PROD040","2024-09-11 08:05:00","email","v2.1","completed","55-64","Male","San Francisco, CA","returning","Swiftly Tech Short Sleeve 2.0","Women's Tops","Shirts",68.0,"2024-09-01",4.0,5.0,4.0,4.0,4.0,5.0,6.0,True,True,True,"These are perfect! perfect fit and great for running.","Great design and functionality","","Extended length options","",472,"post_purchase"
"SUR0091","CUST0091","PROD041","2024-07-06 08:25:00","email","v2.1","completed","55-64","Non-binary","Fort Worth, TX","vip","Base Pace High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-06-19",4.0,5.0,3.0,5.0,5.0,5.0,6.0,True,True,True,"Love these! Great quality and durable construction.","Outstanding quality as always","","Maybe a softer fabric version","",434,"app_notification"
"SUR0092","CUST0092","PROD042","2024-03-14 11:38:00","web","v2.1","completed","45-54","Non-binary","Chicago, IL","new","Metal Vent Tech Short Sleeve","Men's Tops","Shirts",78.0,"2024-02-17",4.0,4.0,2.0,5.0,5.0,3.0,8.0,True,True,True,"Best top ever! perfect fit and so comfortable.","Perfect fit and feel","","More seasonal colors","",366,"website_popup"
"SUR0093","CUST0093","PROD043","2024-10-30 13:32:00","sms","v2.1","completed","55-64","Male","Minneapolis, MN","vip","Metal Vent Tech Short Sleeve","Men's Tops","Shirts",78.0,"2024-10-19",4.0,4.0,4.0,4.0,5.0,5.0,6.0,True,True,True,"Amazing fit! moisture-wicking technology and I've already ordered more.","Excellent construction and durability","","Extended length options","Perfect for my lifestyle",234,"website_popup"
"SUR0094","CUST0094","PROD044","2024-09-25 18:46:00","web","v2.1","abandoned","45-54","Female","Omaha, NE","returning","Perfectly Oversized Crew","Women's Outerwear","Sweatshirts",118.0,"2024-09-18","","","","","","","","","","","","","","","",30,"post_purchase"
"SUR0095","CUST0095","PROD045","2024-08-02 10:26:00","web","v2.1","abandoned","25-34","Male","Tucson, AZ","at_risk","City Excursion Hoodie","Men's Outerwear","Hoodies",148.0,"2024-07-16","","","","","","","","","","","","","","","",30,"email_campaign"
"SUR0096","CUST0096","PROD046","2024-12-05 15:33:00","email","v2.1","abandoned","35-44","Female","Baltimore, MD","vip","City Excursion Short 11""","Men's Bottoms","Shorts",88.0,"2024-11-15","","","","","","","","","","","","","","","",25,"website_popup"
"SUR0097","CUST0097","PROD047","2024-05-22 16:19:00","sms","v2.1","partial","35-44","Male","Minneapolis, MN","returning","Align Wide Leg Crop 23""","Women's Bottoms","Pants",118.0,"2024-05-10",4.0,"","",5.0,"","",6.0,"","","","Love these! Great quality and flattering design.","","","","",113,"app_notification"
"SUR0098","CUST0098","PROD048","2024-05-11 19:30:00","mobile","v2.1","completed","25-34","Non-binary","Seattle, WA","vip","Softstreme High-Rise Pant","Women's Bottoms","Pants",128.0,"2024-05-03",2.0,3.0,1.0,3.0,1.0,1.0,2.0,False,False,False,"Quality issues. poor construction and poor construction.","","Doesn't meet expectations","Improve fabric quality","",200,"email_campaign"
"SUR0099","CUST0099","PROD049","2024-01-03 16:59:00","mobile","v2.1","partial","45-54","Non-binary","Milwaukee, WI","at_risk","Align High-Rise Short 6""","Women's Bottoms","Shorts",68.0,"2023-12-24",4.0,"",4.0,5.0,"","","","",True,"","These are perfect! smooth texture and great for yoga.","","","","",67,"website_popup"
"SUR0100","CUST0100","PROD050","2024-01-20 08:19:00","sms","v2.1","abandoned","55-64","Female","El Paso, TX","vip","Drysense Tank","Men's Tops","Tank Tops",58.0,"2023-12-22","","","","","","","","","","","","","","","",42,"app_notification"
"SUR0101","CUST0101","PROD001","2024-08-27 12:12:00","email","v2.1","abandoned","18-24","Male","Austin, TX","at_risk","City Adventurer Backpack 17L","Accessories","Bags",148.0,"2024-08-26","","","","","","","","","","","","","","","",60,"email_campaign"
"SUR0102","CUST0102","PROD002","2024-05-31 17:43:00","sms","v2.1","abandoned","25-34","Female","Colorado Springs, CO","at_risk","Free to Be Serene Bra","Women's Intimates","Sports Bras",52.0,"2024-05-28","","","","","","","","","","","","","","","",16,"website_popup"
"SUR0103","CUST0103","PROD003","2024-04-04 10:30:00","mobile","v2.1","partial","25-34","Female","Indianapolis, IN","at_risk","Pace Breaker Lined Short 5""","Men's Bottoms","Shorts",68.0,"2024-03-24",3.0,"",3.0,2.0,"",2.0,"",False,"","","","","","","",118,"website_popup"
"SUR0104","CUST0104","PROD004","2024-03-01 18:58:00","mobile","v2.1","partial","35-44","Non-binary","Charlotte, NC","returning","Intent Jogger","Men's Bottoms","Joggers",118.0,"2024-02-15",4.0,4.0,"","","","","","","",True,"Love the comfortable all day! Perfect for running.","","","","",76,"email_campaign"
"SUR0105","CUST0105","PROD005","2024-02-09 22:36:00","mobile","v2.1","completed","18-24","Non-binary","Tucson, AZ","returning","Align Ribbed High-Rise Pant 25""","Women's Bottoms","Leggings",138.0,"2024-01-12",4.0,3.0,4.0,3.0,5.0,5.0,9.0,True,True,True,"Love the comfortable all day! Perfect for running.","Incredible fabric quality and fit","","Consider adding pockets","Perfect for my lifestyle",527,"website_popup"
"SUR0106","CUST0106","PROD006","2024-10-15 08:35:00","email","v2.1","completed","35-44","Non-binary","Los Angeles, CA","at_risk","Ebb to Street Tank","Women's Tops","Tank Tops",58.0,"2024-09-26",2.0,2.0,1.0,3.0,1.0,3.0,2.0,False,False,False,"Very disappointed. fabric feels cheap and waste of money.","","Poor value for money","Softer fabric blend","Not impressed",490,"email_campaign"
"SUR0107","CUST0107","PROD007","2024-07-10 22:24:00","email","v2.1","completed","45-54","Male","Philadelphia, PA","returning","Align Tank","Women's Tops","Tank Tops",58.0,"2024-06-22",3.0,2.0,3.0,2.0,2.0,2.0,6.0,False,False,True,"Nice top but length is not ideal.","","Uncomfortable fabric","Better value for money","Won't purchase again",218,"email_campaign"
"SUR0108","CUST0108","PROD008","2024-05-21 11:59:00","web","v2.1","completed","18-24","Female","Virginia Beach, VA","at_risk","Energy Bra High Neck","Women's Intimates","Sports Bras",58.0,"2024-05-18",2.0,1.0,1.0,3.0,3.0,3.0,2.0,False,False,False,"Not impressed. see-through fabric and not worth the price.","","Doesn't meet expectations","Better value for money","",117,"email_campaign"
"SUR0109","CUST0109","PROD009","2024-03-12 16:18:00","mobile","v2.1","partial","55-64","Male","Kansas City, MO","vip","Align Wide Leg Crop 23""","Women's Bottoms","Pants",118.0,"2024-02-19",4.0,4.0,4.0,"","","","",True,True,"","","","","","",97,"email_campaign"
"SUR0110","CUST0110","PROD010","2024-06-12 19:26:00","sms","v2.1","completed","25-34","Male","Portland, OR","returning","Swiftly Tech Long Sleeve 2.0","Women's Tops","Shirts",88.0,"2024-06-02",5.0,4.0,4.0,4.0,5.0,5.0,10.0,True,True,True,"Love the perfect fit! Perfect for casual outings.","Perfect fit and feel","","","Exceeded my expectations",398,"email_campaign"
"SUR0111","CUST0111","PROD011","2024-11-27 09:59:00","web","v2.1","partial","35-44","Female","Mesa, AZ","returning","Align Tank","Women's Tops","Tank Tops",58.0,"2024-11-05",4.0,3.0,4.0,5.0,"",3.0,"",True,"",True,"","","","","",45,"app_notification"
"SUR0112","CUST0112","PROD012","2024-09-02 22:15:00","mobile","v2.1","abandoned","55-64","Non-binary","Columbus, OH","at_risk","City Excursion Hoodie","Men's Outerwear","Hoodies",148.0,"2024-08-08","","","","","","","","","","","","","","","",39,"website_popup"
"SUR0113","CUST0113","PROD013","2024-09-30 18:22:00","sms","v2.1","completed","35-44","Male","Tucson, AZ","at_risk","Pace Breaker Short 7""","Men's Bottoms","Shorts",68.0,"2024-09-05",5.0,4.0,4.0,5.0,5.0,4.0,10.0,True,True,True,"Perfect for gym sessions! buttery soft fabric and fits perfectly.","Great design and functionality","","","",487,"app_notification"
"SUR0114","CUST0114","PROD014","2024-05-31 10:12:00","sms","v2.1","abandoned","25-34","Male","Kansas City, MO","returning","License to Train Short 7""","Men's Bottoms","Shorts",78.0,"2024-05-22","","","","","","","","","","","","","","","",41,"website_popup"
"SUR0115","CUST0115","PROD015","2024-11-24 19:31:00","mobile","v2.1","abandoned","25-34","Non-binary","Detroit, MI","returning","Ebb to Street Tank","Women's Tops","Tank Tops",58.0,"2024-11-18","","","","","","","","","","","","","","","",44,"app_notification"
"SUR0116","CUST0116","PROD016","2024-11-24 08:33:00","sms","v2.1","completed","18-24","Non-binary","Houston, TX","new","Wunder Train High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-11-21",4.0,3.0,2.0,5.0,4.0,4.0,6.0,True,True,True,"These exceeded my expectations! perfect length and great value.","Exceeded all expectations","","Extended length options","",66,"email_campaign"
"SUR0117","CUST0117","PROD017","2024-09-29 16:26:00","email","v2.1","completed","18-24","Non-binary","Tulsa, OK","vip","Align High-Rise Pant 25""","Women's Bottoms","Leggings",128.0,"2024-09-03",5.0,4.0,3.0,4.0,5.0,4.0,8.0,True,True,True,"These exceeded my expectations! breathable fabric and great value.","Great design and functionality","","","",333,"app_notification"
"SUR0118","CUST0118","PROD018","2024-07-22 09:23:00","email","v2.1","abandoned","45-54","Non-binary","San Francisco, CA","returning","Swiftly Tech Short Sleeve 2.0","Women's Tops","Shirts",68.0,"2024-07-01","","","","","","","","","","","","","","","",51,"post_purchase"
"SUR0119","CUST0119","PROD019","2024-01-17 09:25:00","web","v2.1","abandoned","45-54","Non-binary","Milwaukee, WI","new","City Excursion Short 11""","Men's Bottoms","Shorts",88.0,"2024-01-14","","","","","","","","","","","","","","","",37,"email_campaign"
"SUR0120","CUST0120","PROD020","2024-11-26 20:21:00","mobile","v2.1","abandoned","18-24","Non-binary","Chicago, IL","returning","Drysense Tank","Men's Tops","Tank Tops",58.0,"2024-11-17","","","","","","","","","","","","","","","",14,"app_notification"
"SUR0121","CUST0121","PROD021","2024-12-16 22:17:00","email","v2.1","completed","55-64","Non-binary","Chicago, IL","returning","Commission Short Sleeve Shirt","Men's Tops","Shirts",128.0,"2024-11-27",2.0,3.0,1.0,1.0,2.0,1.0,6.0,False,False,False,"Not worth it. inconsistent sizing and poor value.","","Uncomfortable fabric","Better construction","",203,"email_campaign"
"SUR0122","CUST0122","PROD022","2024-12-18 19:05:00","mobile","v2.1","completed","35-44","Female","San Antonio, TX","at_risk","Metal Vent Tech Short Sleeve","Men's Tops","Shirts",78.0,"2024-11-28",5.0,5.0,4.0,5.0,4.0,5.0,9.0,True,True,True,"Amazing fit! great stretch and I've already ordered more.","Outstanding quality as always","","","",444,"website_popup"
"SUR0123","CUST0123","PROD023","2024-08-09 10:43:00","mobile","v2.1","abandoned","45-54","Female","New Orleans, LA","vip","Scuba Oversized Full-Zip Hoodie","Women's Outerwear","Hoodies",118.0,"2024-08-06","","","","","","","","","","","","","","","",34,"post_purchase"
"SUR0124","CUST0124","PROD024","2024-12-30 20:40:00","web","v2.1","completed","45-54","Male","Nashville, TN","new","Hotty Hot High-Rise Short 4""","Women's Bottoms","Shorts",68.0,"2024-12-15",3.0,3.0,1.0,2.0,2.0,2.0,7.0,False,False,True,"Nice bottom but straps could be wider.","","Uncomfortable fabric","Improve fabric quality","Won't purchase again",155,"website_popup"
"SUR0125","CUST0125","PROD025","2024-11-01 17:50:00","sms","v2.1","completed","45-54","Female","Denver, CO","at_risk","Pace Breaker Lined Short 5""","Men's Bottoms","Shorts",68.0,"2024-10-13",4.0,5.0,3.0,3.0,3.0,4.0,8.0,True,True,True,"Amazing fit! perfect fit and I've already ordered more.","Amazing comfort and style","","Additional size options","",491,"email_campaign"
"SUR0126","CUST0126","PROD026","2024-06-02 15:50:00","mobile","v2.1","partial","35-44","Male","San Francisco, CA","at_risk","Fast and Free High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-05-28",3.0,"",3.0,3.0,"",3.0,"","","",True,"They're okay but could be softer.","","","","",80,"post_purchase"
"SUR0127","CUST0127","PROD027","2024-06-12 12:47:00","sms","v2.1","partial","45-54","Non-binary","San Francisco, CA","vip","City Excursion Hoodie","Men's Outerwear","Hoodies",148.0,"2024-05-31",2.0,3.0,"",3.0,"",3.0,"","",False,False,"Very disappointed. uncomfortable material and waste of money.","","","","",60,"app_notification"
"SUR0128","CUST0128","PROD028","2024-05-09 18:09:00","sms","v2.1","abandoned","45-54","Male","Phoenix, AZ","at_risk","Engineered Warmth Half Zip","Men's Outerwear","Pullovers",128.0,"2024-04-21","","","","","","","","","","","","","","","",54,"app_notification"
"SUR0129","CUST0129","PROD029","2024-08-02 16:02:00","web","v2.1","completed","35-44","Non-binary","Mesa, AZ","new","Everywhere Belt Bag","Accessories","Bags",38.0,"2024-07-27",4.0,3.0,4.0,5.0,5.0,5.0,9.0,True,True,True,"These are perfect! stays put during workouts and great for lounging.","Incredible fabric quality and fit","","More color options would be great","Highly recommend",591,"website_popup"
"SUR0130","CUST0130","PROD030","2024-10-12 17:44:00","sms","v2.1","abandoned","25-34","Male","Nashville, TN","at_risk","Drysense Tank","Men's Tops","Tank Tops",58.0,"2024-09-30","","","","","","","","","","","","","","","",40,"email_campaign"
"SUR0131","CUST0131","PROD031","2024-02-23 12:26:00","email","v2.1","partial","18-24","Non-binary","San Jose, CA","vip","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-01-28",3.0,3.0,3.0,3.0,"",2.0,"",False,"",True,"They're okay but straps could be wider.","","","","",50,"app_notification"
"SUR0132","CUST0132","PROD032","2024-06-18 16:27:00","mobile","v2.1","abandoned","25-34","Male","Raleigh, NC","returning","Ebb to Street Tank","Women's Tops","Tank Tops",58.0,"2024-06-05","","","","","","","","","","","","","","","",49,"app_notification"
"SUR0133","CUST0133","PROD033","2024-04-11 15:37:00","mobile","v2.1","partial","45-54","Female","Minneapolis, MN","returning","All Yours Tee","Women's Tops","Shirts",68.0,"2024-03-23",2.0,"",1.0,1.0,"",2.0,"","",False,False,"Quality issues. inconsistent sizing and poor construction.","","","","",52,"post_purchase"
"SUR0134","CUST0134","PROD034","2024-12-10 19:51:00","email","v2.1","completed","55-64","Non-binary","Philadelphia, PA","returning","Pace Breaker Short 7""","Men's Bottoms","Shorts",68.0,"2024-11-30",2.0,2.0,2.0,1.0,3.0,2.0,5.0,False,False,False,"Poor quality. overpriced for quality and doesn't fit well.","","Uncomfortable fabric","Softer fabric blend","Poor value",237,"email_campaign"
"SUR0135","CUST0135","PROD035","2024-10-11 10:31:00","web","v2.1","partial","25-34","Female","Boston, MA","at_risk","Intent Jogger","Men's Bottoms","Joggers",118.0,"2024-09-25",2.0,"","",2.0,"",2.0,"","",False,False,"Not what I expected. fabric feels cheap and uncomfortable.","","","","",98,"post_purchase"
"SUR0136","CUST0136","PROD036","2024-05-27 10:49:00","web","v2.1","abandoned","55-64","Non-binary","New Orleans, LA","at_risk","Ebb to Street Tank","Women's Tops","Tank Tops",58.0,"2024-05-18","","","","","","","","","","","","","","","",33,"post_purchase"
"SUR0137","CUST0137","PROD037","2024-10-04 21:48:00","web","v2.1","abandoned","45-54","Non-binary","Columbus, OH","at_risk","Wunder Train High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-09-24","","","","","","","","","","","","","","","",12,"email_campaign"
"SUR0138","CUST0138","PROD038","2024-08-18 12:22:00","mobile","v2.1","abandoned","18-24","Male","San Diego, CA","returning","Reversible Mat 5mm","Accessories","Yoga Equipment",88.0,"2024-07-21","","","","","","","","","","","","","","","",50,"website_popup"
